Driver,Team,LapNumber,Position,Compound,TyreLife,Stint,TrackStatus,LapTimeSeconds,PitLap,PitNextLap,LapsRemaining,RaceProgress,AvgPaceLast3,AvgPaceLast5,AvgPaceLast10,DegradationRate,CurrentStintLength,PitStopsCompleted,Season,Race
COL,Alpine,76.0,13.0,MEDIUM,50.0,3.0,1,75.435,0,0,2.0,0.9743589743589743,75.63966666666666,75.7446,76.35069999999999,-0.3096000000000032,49.0,2,2025,Monaco Grand Prix
GAS,Alpine,5.0,18.0,MEDIUM,4.0,2.0,1,78.864,0,0,73.0,0.0641025641025641,78.864,78.864,78.864,0.0,1.0,0,2025,Monaco Grand Prix
GAS,Alpine,6.0,18.0,MEDIUM,5.0,2.0,1,78.054,0,0,72.0,0.07692307692307693,78.459,78.459,78.459,-0.40500000000000114,2.0,0,2025,Monaco Grand Prix
GAS,Alpine,7.0,18.0,MEDIUM,6.0,2.0,1,79.262,0,0,71.0,0.08974358974358974,78.72666666666667,78.72666666666667,78.72666666666667,0.5353333333333268,3.0,0,2025,Monaco Grand Prix
HAD,Racing Bulls,5.0,5.0,MEDIUM,5.0,1.0,1,80.952,0,0,73.0,0.0641025641025641,80.952,80.952,80.952,0.0,1.0,0,2025,Monaco Grand Prix
HAD,Racing Bulls,6.0,5.0,MEDIUM,6.0,1.0,1,80.143,0,0,72.0,0.07692307692307693,80.5475,80.5475,80.5475,-0.40449999999999875,2.0,0,2025,Monaco Grand Prix
HAD,Racing Bulls,7.0,5.0,MEDIUM,7.0,1.0,1,79.554,0,0,71.0,0.08974358974358974,80.21633333333334,80.21633333333334,80.21633333333334,-0.6623333333333363,3.0,0,2025,Monaco Grand Prix
HAD,Racing Bulls,8.0,5.0,MEDIUM,8.0,1.0,12,78.388,0,0,70.0,0.10256410256410256,79.36166666666666,79.75925000000001,79.75925000000001,-1.3712500000000034,4.0,0,2025,Monaco Grand Prix
HAD,Racing Bulls,9.0,5.0,MEDIUM,9.0,1.0,2,81.968,0,0,69.0,0.11538461538461539,79.97000000000001,80.201,80.201,1.7670000000000101,5.0,0,2025,Monaco Grand Prix
HAD,Racing Bulls,10.0,5.0,MEDIUM,10.0,1.0,2,78.529,0,0,68.0,0.1282051282051282,79.62833333333333,79.7164,79.92233333333333,-1.1873999999999967,6.0,0,2025,Monaco Grand Prix
HAD,Racing Bulls,11.0,5.0,MEDIUM,11.0,1.0,21,78.183,0,0,67.0,0.14102564102564102,79.56,79.3244,79.67385714285714,-1.1413999999999902,7.0,0,2025,Monaco Grand Prix
HAD,Racing Bulls,12.0,5.0,MEDIUM,12.0,1.0,1,77.376,0,0,66.0,0.15384615384615385,78.02933333333333,78.8888,79.38662500000001,-1.5127999999999986,8.0,0,2025,Monaco Grand Prix
HAD,Racing Bulls,13.0,5.0,MEDIUM,13.0,1.0,1,77.088,0,1,65.0,0.16666666666666666,77.549,78.6288,79.13122222222222,-1.5408000000000044,9.0,0,2025,Monaco Grand Prix
HAD,Racing Bulls,16.0,7.0,SOFT,5.0,2.0,1,75.981,1,0,62.0,0.20512820512820512,76.815,77.43140000000001,78.81620000000001,-1.4504000000000161,1.0,1,2025,Monaco Grand Prix
HAD,Racing Bulls,17.0,6.0,SOFT,6.0,2.0,1,77.191,0,0,61.0,0.21794871794871795,76.75333333333333,77.16380000000001,78.4401,0.02719999999999345,2.0,1,2025,Monaco Grand Prix
HAD,Racing Bulls,18.0,6.0,SOFT,7.0,2.0,1,76.372,0,1,60.0,0.23076923076923078,76.51466666666666,76.8016,78.063,-0.42959999999999354,3.0,1,2025,Monaco Grand Prix
HAD,Racing Bulls,21.0,8.0,HARD,3.0,3.0,1,76.136,1,0,57.0,0.2692307692307692,76.56633333333333,76.55359999999999,77.7212,-0.4175999999999931,1.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,22.0,8.0,HARD,4.0,3.0,1,76.357,0,0,56.0,0.28205128205128205,76.28833333333334,76.4074,77.51809999999999,-0.050399999999996226,2.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,23.0,8.0,HARD,5.0,3.0,1,77.581,0,0,55.0,0.2948717948717949,76.69133333333333,76.72740000000002,77.07939999999999,0.8535999999999859,3.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,24.0,8.0,HARD,6.0,3.0,1,77.79,0,0,54.0,0.3076923076923077,77.24266666666666,76.8472,77.00550000000001,0.9428000000000054,4.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,25.0,8.0,HARD,7.0,3.0,1,77.832,0,0,53.0,0.32051282051282054,77.73433333333334,77.13919999999999,76.97040000000001,0.6928000000000054,5.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,26.0,8.0,HARD,8.0,3.0,1,77.625,0,0,52.0,0.3333333333333333,77.74900000000001,77.437,76.9953,0.1880000000000024,6.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,27.0,8.0,HARD,9.0,3.0,1,76.482,0,0,51.0,0.34615384615384615,77.31299999999999,77.462,76.93469999999999,-0.980000000000004,7.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,28.0,7.0,HARD,10.0,3.0,1,76.441,0,0,50.0,0.358974358974359,76.84933333333333,77.23400000000001,76.9807,-0.7930000000000064,8.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,29.0,7.0,HARD,11.0,3.0,1,76.497,0,0,49.0,0.3717948717948718,76.47333333333333,76.97540000000001,76.9113,-0.4784000000000077,9.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,30.0,7.0,HARD,12.0,3.0,1,76.432,0,0,48.0,0.38461538461538464,76.45666666666666,76.6954,76.9173,-0.2634000000000043,10.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,31.0,7.0,HARD,13.0,3.0,1,76.289,0,0,47.0,0.3974358974358974,76.406,76.4282,76.93260000000001,-0.13920000000000243,11.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,32.0,7.0,HARD,14.0,3.0,1,76.307,0,0,46.0,0.41025641025641024,76.34266666666667,76.39320000000001,76.92760000000001,-0.08620000000000516,12.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,33.0,7.0,HARD,15.0,3.0,1,76.044,0,0,45.0,0.4230769230769231,76.21333333333332,76.3138,76.7739,-0.2698000000000036,13.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,34.0,7.0,HARD,16.0,3.0,1,76.07,0,0,44.0,0.4358974358974359,76.14033333333333,76.2284,76.6019,-0.15840000000000032,14.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,35.0,7.0,HARD,17.0,3.0,1,76.212,0,0,43.0,0.44871794871794873,76.10866666666665,76.1844,76.4399,0.02760000000000673,15.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,36.0,7.0,HARD,18.0,3.0,1,76.125,0,0,42.0,0.46153846153846156,76.13566666666667,76.1516,76.2899,-0.026600000000001955,16.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,37.0,6.0,HARD,19.0,3.0,12,76.419,0,0,41.0,0.47435897435897434,76.252,76.174,76.2836,0.24499999999999034,17.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,38.0,6.0,HARD,20.0,3.0,1,76.4,0,0,40.0,0.48717948717948717,76.31466666666667,76.2452,76.2795,0.1548000000000087,18.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,39.0,6.0,HARD,21.0,3.0,1,76.92,0,0,39.0,0.5,76.57966666666668,76.4152,76.3218,0.504800000000003,19.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,40.0,6.0,HARD,22.0,3.0,1,77.025,0,0,38.0,0.5128205128205128,76.78166666666668,76.5778,76.3811,0.44720000000000937,20.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,41.0,6.0,HARD,23.0,3.0,1,77.242,0,0,37.0,0.5256410256410257,77.06233333333334,76.80120000000001,76.4764,0.44079999999999586,21.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,42.0,6.0,HARD,24.0,3.0,1,79.685,0,0,36.0,0.5384615384615384,77.984,77.45439999999999,76.8142,2.2306000000000097,22.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,43.0,6.0,HARD,25.0,3.0,1,78.924,0,0,35.0,0.5512820512820513,78.617,77.95920000000001,77.10220000000001,0.9647999999999968,23.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,44.0,6.0,HARD,26.0,3.0,1,76.93,0,0,34.0,0.5641025641025641,78.513,77.9612,77.1882,-1.0311999999999983,24.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,45.0,6.0,HARD,27.0,3.0,1,77.914,0,0,33.0,0.5769230769230769,77.92266666666667,78.13900000000001,77.35839999999999,-0.22500000000000853,25.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,46.0,6.0,HARD,28.0,3.0,1,79.607,0,0,32.0,0.5897435897435898,78.15033333333334,78.612,77.70660000000001,0.9950000000000045,26.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,47.0,6.0,HARD,29.0,3.0,1,77.129,0,0,31.0,0.6025641025641025,78.21666666666667,78.1008,77.7776,-0.9718000000000018,27.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,48.0,6.0,HARD,30.0,3.0,1,77.451,0,0,30.0,0.6153846153846154,78.06233333333333,77.80620000000002,77.8827,-0.35520000000002483,28.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,49.0,6.0,HARD,31.0,3.0,1,78.076,0,0,29.0,0.6282051282051282,77.55199999999999,78.0354,77.9983,0.04059999999999775,29.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,50.0,6.0,HARD,32.0,3.0,1,77.235,0,0,28.0,0.6410256410256411,77.58733333333333,77.89959999999999,78.0193,-0.664599999999993,30.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,51.0,6.0,HARD,33.0,3.0,1,78.932,0,0,27.0,0.6538461538461539,78.081,77.7646,78.1883,1.1674000000000007,31.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,52.0,6.0,HARD,34.0,3.0,1,77.718,0,0,26.0,0.6666666666666666,77.96166666666666,77.88239999999999,77.9916,-0.16439999999998633,32.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,53.0,6.0,HARD,35.0,3.0,1,77.42,0,0,25.0,0.6794871794871795,78.02333333333333,77.87620000000001,77.8412,-0.4562000000000097,33.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,54.0,6.0,HARD,36.0,3.0,1,79.723,0,0,24.0,0.6923076923076923,78.28699999999999,78.2056,78.1205,1.517399999999995,34.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,55.0,6.0,HARD,37.0,3.0,1,77.863,0,0,23.0,0.7051282051282052,78.33533333333332,78.3312,78.1154,-0.46819999999999595,35.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,56.0,6.0,HARD,38.0,3.0,1,77.484,0,0,22.0,0.717948717948718,78.35666666666667,78.0416,77.9031,-0.5576000000000079,36.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,57.0,6.0,HARD,39.0,3.0,1,77.268,0,0,21.0,0.7307692307692307,77.53833333333333,77.95160000000001,77.917,-0.6836000000000126,37.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,58.0,6.0,HARD,40.0,3.0,1,76.984,0,0,20.0,0.7435897435897436,77.24533333333333,77.8644,77.8703,-0.8804000000000087,38.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,59.0,6.0,HARD,41.0,3.0,1,77.717,0,0,19.0,0.7564102564102564,77.323,77.4632,77.8344,0.25379999999999825,39.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,60.0,6.0,HARD,42.0,3.0,1,78.008,0,0,18.0,0.7692307692307693,77.56966666666666,77.4922,77.9117,0.5157999999999987,40.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,61.0,6.0,HARD,43.0,3.0,1,78.069,0,0,17.0,0.782051282051282,77.93133333333334,77.6092,77.82539999999999,0.4598000000000013,41.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,62.0,6.0,HARD,44.0,3.0,1,77.876,0,0,16.0,0.7948717948717948,77.98433333333334,77.7308,77.8412,0.14520000000000266,42.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,63.0,6.0,HARD,45.0,3.0,1,78.071,0,0,15.0,0.8076923076923077,78.00533333333333,77.9482,77.90629999999999,0.12279999999999802,43.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,64.0,6.0,HARD,46.0,3.0,1,78.299,0,0,14.0,0.8205128205128205,78.08200000000001,78.0646,77.7639,0.23440000000000794,44.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,65.0,6.0,HARD,47.0,3.0,1,78.125,0,0,13.0,0.8333333333333334,78.165,78.08800000000001,77.79010000000001,0.03699999999999193,45.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,66.0,6.0,HARD,48.0,3.0,1,77.52,0,0,12.0,0.8461538461538461,77.98133333333334,77.9782,77.7937,-0.45820000000000505,46.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,67.0,6.0,HARD,49.0,3.0,1,79.017,0,0,11.0,0.8589743589743589,78.22066666666666,78.2064,77.9686,0.8105999999999938,47.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,68.0,6.0,HARD,50.0,3.0,1,77.28,0,0,10.0,0.8717948717948718,77.93900000000001,78.0482,77.99820000000001,-0.7681999999999931,48.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,69.0,6.0,HARD,51.0,3.0,1,76.917,0,0,9.0,0.8846153846153846,77.738,77.77180000000001,77.9182,-0.8548000000000116,49.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,70.0,6.0,HARD,52.0,3.0,1,77.002,0,0,8.0,0.8974358974358975,77.06633333333333,77.5472,77.8176,-0.5452000000000083,50.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,71.0,6.0,HARD,53.0,3.0,1,76.798,0,0,7.0,0.9102564102564102,76.90566666666666,77.4028,77.6905,-0.6047999999999973,51.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,72.0,6.0,HARD,54.0,3.0,1,76.92,0,0,6.0,0.9230769230769231,76.90666666666668,76.98339999999999,77.5949,-0.06339999999998724,52.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,73.0,6.0,HARD,55.0,3.0,1,76.724,0,0,5.0,0.9358974358974359,76.81400000000001,76.87219999999999,77.4602,-0.14819999999998856,53.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,74.0,6.0,HARD,56.0,3.0,1,76.627,0,0,4.0,0.9487179487179487,76.757,76.8142,77.29299999999999,-0.18720000000000425,54.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,75.0,6.0,HARD,57.0,3.0,1,76.575,0,0,3.0,0.9615384615384616,76.642,76.7288,77.138,-0.15380000000000393,55.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,76.0,6.0,HARD,58.0,3.0,1,76.633,0,0,2.0,0.9743589743589743,76.61166666666666,76.69579999999999,77.04929999999999,-0.06279999999999575,56.0,2,2025,Monaco Grand Prix
HAD,Racing Bulls,77.0,6.0,HARD,59.0,3.0,1,76.798,0,0,1.0,0.9871794871794872,76.66866666666665,76.6714,76.8274,0.12659999999999627,57.0,2,2025,Monaco Grand Prix
HAM,Ferrari,5.0,7.0,HARD,5.0,1.0,1,81.057,0,0,73.0,0.0641025641025641,81.057,81.057,81.057,0.0,1.0,0,2025,Monaco Grand Prix
HAM,Ferrari,6.0,7.0,HARD,6.0,1.0,1,80.225,0,0,72.0,0.07692307692307693,80.64099999999999,80.64099999999999,80.64099999999999,-0.4159999999999968,2.0,0,2025,Monaco Grand Prix
HAM,Ferrari,7.0,7.0,HARD,7.0,1.0,1,80.931,0,0,71.0,0.08974358974358974,80.73766666666667,80.73766666666667,80.73766666666667,0.19333333333332803,3.0,0,2025,Monaco Grand Prix
HAM,Ferrari,8.0,7.0,HARD,8.0,1.0,12,79.039,0,0,70.0,0.10256410256410256,80.065,80.313,80.313,-1.274000000000001,4.0,0,2025,Monaco Grand Prix
HAM,Ferrari,9.0,7.0,HARD,9.0,1.0,2,82.018,0,0,69.0,0.11538461538461539,80.66266666666667,80.654,80.654,1.3640000000000043,5.0,0,2025,Monaco Grand Prix
HAM,Ferrari,10.0,7.0,HARD,10.0,1.0,2,80.528,0,0,68.0,0.1282051282051282,80.52833333333334,80.5482,80.633,-0.02019999999998845,6.0,0,2025,Monaco Grand Prix
HAM,Ferrari,11.0,7.0,HARD,11.0,1.0,21,77.12,0,0,67.0,0.14102564102564102,79.88866666666667,79.9272,80.13114285714286,-2.8071999999999946,7.0,0,2025,Monaco Grand Prix
HAM,Ferrari,12.0,7.0,HARD,12.0,1.0,1,77.53,0,0,66.0,0.15384615384615385,78.39266666666667,79.247,79.806,-1.7169999999999987,8.0,0,2025,Monaco Grand Prix
HAM,Ferrari,13.0,7.0,HARD,13.0,1.0,1,76.799,0,0,65.0,0.16666666666666666,77.14966666666668,78.799,79.4718888888889,-2.0,9.0,0,2025,Monaco Grand Prix
HAM,Ferrari,14.0,6.0,HARD,14.0,1.0,1,76.151,0,0,64.0,0.1794871794871795,76.82666666666667,77.6256,79.13980000000001,-1.4746000000000095,10.0,0,2025,Monaco Grand Prix
HAM,Ferrari,15.0,6.0,HARD,15.0,1.0,1,75.991,0,0,63.0,0.19230769230769232,76.31366666666666,76.7182,78.6332,-0.7271999999999963,11.0,0,2025,Monaco Grand Prix
HAM,Ferrari,16.0,5.0,HARD,16.0,1.0,1,75.941,0,0,62.0,0.20512820512820512,76.02766666666666,76.48240000000001,78.2048,-0.5414000000000101,12.0,0,2025,Monaco Grand Prix
HAM,Ferrari,17.0,5.0,HARD,17.0,1.0,1,74.977,0,1,61.0,0.21794871794871795,75.63633333333334,75.9718,77.60940000000001,-0.9947999999999979,13.0,0,2025,Monaco Grand Prix
HAM,Ferrari,20.0,5.0,HARD,3.0,2.0,1,75.065,1,0,58.0,0.2564102564102564,75.32766666666667,75.625,77.21200000000002,-0.5600000000000023,1.0,1,2025,Monaco Grand Prix
HAM,Ferrari,21.0,5.0,HARD,4.0,2.0,1,75.75,0,0,57.0,0.2692307692307692,75.264,75.5448,76.58520000000001,0.20520000000000493,2.0,1,2025,Monaco Grand Prix
HAM,Ferrari,22.0,5.0,HARD,5.0,2.0,1,75.003,0,0,56.0,0.28205128205128205,75.27266666666667,75.3472,76.0327,-0.3442000000000007,3.0,1,2025,Monaco Grand Prix
HAM,Ferrari,23.0,5.0,HARD,6.0,2.0,1,75.012,0,0,55.0,0.2948717948717949,75.255,75.16139999999999,75.8219,-0.14939999999998577,4.0,1,2025,Monaco Grand Prix
HAM,Ferrari,24.0,5.0,HARD,7.0,2.0,1,75.212,0,0,54.0,0.3076923076923077,75.07566666666666,75.20840000000001,75.5901,0.00359999999999161,5.0,1,2025,Monaco Grand Prix
HAM,Ferrari,25.0,5.0,HARD,8.0,2.0,1,74.698,0,0,53.0,0.32051282051282054,74.97399999999999,75.135,75.38000000000001,-0.4370000000000118,6.0,1,2025,Monaco Grand Prix
HAM,Ferrari,26.0,5.0,HARD,9.0,2.0,1,74.804,0,0,52.0,0.3333333333333333,74.90466666666667,74.94579999999999,75.2453,-0.14179999999998927,7.0,1,2025,Monaco Grand Prix
HAM,Ferrari,27.0,5.0,HARD,10.0,2.0,1,74.533,0,0,51.0,0.34615384615384615,74.67833333333333,74.8518,75.0995,-0.318799999999996,8.0,1,2025,Monaco Grand Prix
HAM,Ferrari,28.0,5.0,HARD,11.0,2.0,1,75.42,0,0,50.0,0.358974358974359,74.919,74.9334,75.0474,0.4865999999999957,9.0,1,2025,Monaco Grand Prix
HAM,Ferrari,29.0,5.0,HARD,12.0,2.0,1,76.81,0,0,49.0,0.3717948717948718,75.58766666666668,75.25300000000001,75.2307,1.556999999999988,10.0,1,2025,Monaco Grand Prix
HAM,Ferrari,30.0,5.0,HARD,13.0,2.0,1,75.884,0,0,48.0,0.38461538461538464,76.038,75.4902,75.3126,0.3937999999999988,11.0,1,2025,Monaco Grand Prix
HAM,Ferrari,31.0,5.0,HARD,14.0,2.0,1,75.648,0,0,47.0,0.3974358974358974,76.114,75.659,75.30239999999999,-0.01100000000000989,12.0,1,2025,Monaco Grand Prix
HAM,Ferrari,32.0,5.0,HARD,15.0,2.0,1,75.676,0,0,46.0,0.41025641025641024,75.73599999999999,75.88759999999999,75.3697,-0.21159999999999002,13.0,1,2025,Monaco Grand Prix
HAM,Ferrari,33.0,5.0,HARD,16.0,2.0,1,76.536,0,0,45.0,0.4230769230769231,75.95333333333333,76.1108,75.5221,0.4252000000000038,14.0,1,2025,Monaco Grand Prix
HAM,Ferrari,34.0,5.0,HARD,17.0,2.0,1,77.566,0,0,44.0,0.4358974358974359,76.59266666666667,76.262,75.7575,1.304000000000002,15.0,1,2025,Monaco Grand Prix
HAM,Ferrari,36.0,5.0,HARD,19.0,2.0,1,77.218,0,0,42.0,0.46153846153846156,77.10666666666667,76.5288,76.0095,0.6891999999999996,16.0,1,2025,Monaco Grand Prix
HAM,Ferrari,37.0,5.0,HARD,20.0,2.0,1,77.288,0,0,41.0,0.47435897435897434,77.35733333333333,76.85679999999999,76.2579,0.431200000000004,17.0,1,2025,Monaco Grand Prix
HAM,Ferrari,38.0,5.0,HARD,21.0,2.0,12,75.938,0,0,40.0,0.48717948717948717,76.81466666666667,76.90920000000001,76.39840000000001,-0.9712000000000103,18.0,1,2025,Monaco Grand Prix
HAM,Ferrari,39.0,5.0,HARD,22.0,2.0,1,75.446,0,0,39.0,0.5,76.224,76.69120000000001,76.401,-1.2452000000000112,19.0,1,2025,Monaco Grand Prix
HAM,Ferrari,40.0,5.0,HARD,23.0,2.0,1,74.951,0,0,38.0,0.5128205128205128,75.44500000000001,76.1682,76.21509999999999,-1.2172000000000054,20.0,1,2025,Monaco Grand Prix
HAM,Ferrari,41.0,5.0,HARD,24.0,2.0,1,75.111,0,0,37.0,0.5256410256410257,75.16933333333333,75.74680000000001,76.1378,-0.6358000000000033,21.0,1,2025,Monaco Grand Prix
HAM,Ferrari,42.0,5.0,HARD,25.0,2.0,1,74.984,0,0,36.0,0.5384615384615384,75.01533333333333,75.286,76.07140000000001,-0.3020000000000067,22.0,1,2025,Monaco Grand Prix
HAM,Ferrari,43.0,5.0,HARD,26.0,2.0,1,74.854,0,0,35.0,0.5512820512820513,74.983,75.0692,75.98920000000001,-0.21519999999999584,23.0,1,2025,Monaco Grand Prix
HAM,Ferrari,44.0,5.0,HARD,27.0,2.0,1,74.686,0,0,34.0,0.5641025641025641,74.84133333333334,74.91720000000001,75.8042,-0.23120000000000118,24.0,1,2025,Monaco Grand Prix
HAM,Ferrari,45.0,5.0,HARD,28.0,2.0,1,74.849,0,0,33.0,0.5769230769230769,74.79633333333334,74.8968,75.5325,-0.04779999999999518,25.0,1,2025,Monaco Grand Prix
HAM,Ferrari,46.0,5.0,HARD,29.0,2.0,1,75.323,0,0,32.0,0.5897435897435898,74.95266666666667,74.9392,75.34299999999999,0.3837999999999937,26.0,1,2025,Monaco Grand Prix
HAM,Ferrari,47.0,5.0,HARD,30.0,2.0,1,75.703,0,0,31.0,0.6025641025641025,75.29166666666667,75.083,75.18449999999999,0.6200000000000045,27.0,1,2025,Monaco Grand Prix
HAM,Ferrari,48.0,5.0,HARD,31.0,2.0,1,75.113,0,0,30.0,0.6153846153846154,75.37966666666667,75.13480000000001,75.102,-0.021800000000013142,28.0,1,2025,Monaco Grand Prix
HAM,Ferrari,49.0,5.0,HARD,32.0,2.0,1,75.569,0,0,29.0,0.6282051282051282,75.46166666666667,75.3114,75.1143,0.2575999999999965,29.0,1,2025,Monaco Grand Prix
HAM,Ferrari,50.0,5.0,HARD,33.0,2.0,1,75.694,0,0,28.0,0.6410256410256411,75.45866666666667,75.4804,75.18860000000001,0.21359999999999957,30.0,1,2025,Monaco Grand Prix
HAM,Ferrari,51.0,5.0,HARD,34.0,2.0,1,75.559,0,0,27.0,0.6538461538461539,75.60733333333333,75.5276,75.2334,0.03139999999999077,31.0,1,2025,Monaco Grand Prix
HAM,Ferrari,52.0,5.0,HARD,35.0,2.0,1,75.494,0,0,26.0,0.6666666666666666,75.58233333333334,75.4858,75.2844,0.008200000000002206,32.0,1,2025,Monaco Grand Prix
HAM,Ferrari,53.0,5.0,HARD,36.0,2.0,1,76.185,0,0,25.0,0.6794871794871795,75.746,75.7002,75.41749999999999,0.484800000000007,33.0,1,2025,Monaco Grand Prix
HAM,Ferrari,54.0,5.0,HARD,37.0,2.0,1,76.217,0,0,24.0,0.6923076923076923,75.96533333333333,75.8298,75.5706,0.3871999999999929,34.0,1,2025,Monaco Grand Prix
HAM,Ferrari,55.0,5.0,HARD,38.0,2.0,1,76.657,0,1,23.0,0.7051282051282052,76.353,76.0224,75.7514,0.6345999999999918,35.0,1,2025,Monaco Grand Prix
HAM,Ferrari,58.0,5.0,MEDIUM,5.0,3.0,1,78.349,1,0,20.0,0.7435897435897436,77.07433333333333,76.5804,76.054,1.7686000000000064,1.0,2,2025,Monaco Grand Prix
HAM,Ferrari,59.0,5.0,MEDIUM,6.0,3.0,1,76.686,0,0,19.0,0.7564102564102564,77.23066666666666,76.81880000000001,76.1523,-0.13280000000000314,2.0,2,2025,Monaco Grand Prix
HAM,Ferrari,60.0,5.0,MEDIUM,7.0,3.0,1,75.767,0,0,18.0,0.7692307692307693,76.93400000000001,76.7352,76.21770000000001,-0.9682000000000102,3.0,2,2025,Monaco Grand Prix
HAM,Ferrari,61.0,5.0,MEDIUM,8.0,3.0,1,75.431,0,0,17.0,0.782051282051282,75.96133333333334,76.578,76.2039,-1.1470000000000056,4.0,2,2025,Monaco Grand Prix
HAM,Ferrari,62.0,5.0,MEDIUM,9.0,3.0,1,74.916,0,0,16.0,0.7948717948717948,75.37133333333333,76.2298,76.1261,-1.3138000000000005,5.0,2,2025,Monaco Grand Prix
HAM,Ferrari,63.0,5.0,MEDIUM,10.0,3.0,1,74.193,0,0,15.0,0.8076923076923077,74.84666666666666,75.3986,75.98949999999999,-1.205600000000004,6.0,2,2025,Monaco Grand Prix
HAM,Ferrari,64.0,5.0,MEDIUM,11.0,3.0,1,76.306,0,0,14.0,0.8205128205128205,75.13833333333332,75.3226,76.0707,0.9834000000000032,7.0,2,2025,Monaco Grand Prix
HAM,Ferrari,65.0,5.0,MEDIUM,12.0,3.0,1,76.238,0,0,13.0,0.8333333333333334,75.579,75.4168,76.076,0.8212000000000046,8.0,2,2025,Monaco Grand Prix
HAM,Ferrari,66.0,5.0,MEDIUM,13.0,3.0,1,76.659,0,0,12.0,0.8461538461538461,76.401,75.6624,76.1202,0.9966000000000008,9.0,2,2025,Monaco Grand Prix
HAM,Ferrari,67.0,5.0,MEDIUM,14.0,3.0,1,76.016,0,0,11.0,0.8589743589743589,76.30433333333333,75.88239999999999,76.0561,0.13360000000001548,10.0,2,2025,Monaco Grand Prix
HAM,Ferrari,68.0,5.0,MEDIUM,15.0,3.0,1,75.861,0,0,10.0,0.8717948717948718,76.17866666666667,76.21600000000001,75.8073,-0.355000000000004,11.0,2,2025,Monaco Grand Prix
HAM,Ferrari,69.0,5.0,MEDIUM,16.0,3.0,1,75.585,0,0,9.0,0.8846153846153846,75.82066666666667,76.07180000000001,75.6972,-0.48680000000001655,12.0,2,2025,Monaco Grand Prix
HAM,Ferrari,70.0,5.0,MEDIUM,17.0,3.0,1,75.257,0,0,8.0,0.8974358974358975,75.56766666666665,75.8756,75.6462,-0.6186000000000007,13.0,2,2025,Monaco Grand Prix
HAM,Ferrari,71.0,5.0,MEDIUM,18.0,3.0,1,75.088,0,0,7.0,0.9102564102564102,75.31,75.5614,75.6119,-0.47340000000001226,14.0,2,2025,Monaco Grand Prix
